"DATE"	"AFYON"	"AKBNK"	"AKSA"	"AKSEN"	"ALGYO"	"ALARK"	"ALBRK"	"AEFES"	"ANELE"	"ARCLK"	"ASELS"	"BERA"	"BJKAS"	"BIMAS"	"CLEBI"	"CEMAS"	"CEMTS"	"CCOLA"	"DEVA"	"DOHOL"	"ECILC"	"ECZYT"	"EGEEN"	"EKGYO"	"ENJSA"	"ENKAI"	"EREGL"	"FENER"	"FLAP"	"FROTO"	"GARAN"	"GENTS"	"GEREL"	"GLYHO"	"GOLTS"	"GOODY"	"GOZDE"	"GSRAY"	"GSDHO"	"GUBRF"	"SAHOL"	"HEKTS"	"HURGZ"	"ICBCT"	"IHLGM"	"IHLAS"	"INDES"	"IPEKE"	"ISGYO"	"ISDMR"	"ITTFH"	"KRDMD"	"KARSN"	"KARTN"	"DGKLB"	"KERVT"	"KCHOL"	"KORDS"	"KOZAL"	"KOZAA"	"MAVI"	"METRO"	"MGROS"	"MPARK"	"NTHOL"	"NETAS"	"ODAS"	"OTKAR"	"PRKME"	"PARSN"	"PGSUS"	"PETKM"	"POLHO"	"SASA"	"SKBNK"	"SISE"	"SOKM"	"TATGD"	"TAVHL"	"TKFEN"	"THYAO"	"TOASO"	"TSKB"	"TMSN"	"TUPRS"	"TTKOM"	"TTRAK"	"TCELL"	"HALKB"	"ISCTR"	"ULKER"	"VAKBN"	"VERUS"	"VESTL"	"YKBNK"	"YATAS"	"ZOREN"
1583366400000	2.41	7.43	7.05	4.14	13.94	5.33	1.44	20.84	3	18.81	15.05	3.69	2.64	51.7	87.33	1.22	6.28	43.61	9.61	1.74	3.86	10.93	634.76	1.46	7.69	5.76	8.53	11.56	3.96	71.39	10.3	2.22	3.19	3.53	14.43	4.75	3.73	3.6	1.46	19.55	9.06	10	1.29	4.41	1.34	0.78	10.3	9.36	1.77	7.02	0.95	2.74	1.91	382.18	1.99	3.58	17.64	12.82	73.4	11.24	53.9	1.4	22.96	17.82	2.04	13.8	2.14	143.8	3.12	14.9	51.7	3.08	2.67	8.81	0.97	4.84	8.83	6.34	18.39	14.74	11.75	23.48	1.18	6.27	99.45	7.9	56.21	14.55	6.27	6.12	22.2	5.78	19.59	13.68	2.53	7.68	1.43
1583452800000	2.39	7.29	6.84	3.99	13.39	5.13	1.39	21.15	3.03	17.94	14.84	3.55	2.62	52.29	82.03	1.2	6.09	44.24	9.56	1.75	3.83	10.48	620.42	1.43	7.33	5.89	8.67	11.69	3.81	71.95	10.03	2.18	3.07	3.5	13.81	4.56	3.59	3.53	1.38	18.72	8.85	9.65	1.26	4.27	1.3	0.79	9.96	9.34	1.69	7.17	0.96	2.68	1.85	372.96	1.93	3.45	17.13	12.48	73.65	11.2	54.1	1.35	22.92	18.04	1.98	13.95	2.07	138.35	3	14.48	50	2.95	2.56	8.4	0.96	4.82	9.06	6.38	17.91	14.28	11.71	22.57	1.13	5.92	94.75	7.64	56.35	14.23	6.07	5.99	23	5.54	19.12	13.22	2.43	7.59	1.4
1583712000000	2.3	6.94	6.26	3.74	11.54	4.64	1.28	21.39	2.86	16.96	13.8	3.18	2.36	51.25	75.61	1.09	5.61	42.36	8.97	1.68	3.79	9.34	602.78	1.34	7.28	5.57	8.31	11.53	3.35	69.29	9.18	2.06	2.81	3.45	12.5	4.15	3.26	3.01	1.2	17	8.65	8.81	1.2	3.87	1.26	0.78	9.12	9.29	1.55	6.97	0.88	2.43	1.66	343.04	1.7	3.18	16.83	11.37	75	10.05	51	1.26	21.5	17.7	1.78	12.89	1.87	130.49	2.81	13.6	48.08	2.81	2.33	7.66	0.88	4.69	8.72	6.28	17.05	13.11	11.14	20.82	1.05	5.35	93.8	6.86	52.58	13.48	5.67	5.67	21.6	5.15	17.56	12.1	2.29	7.4	1.29
1583798400000	2.07	6.84	6.17	3.49	10.41	4.4	1.21	19.54	2.65	16.92	12.88	2.96	2.09	50.8	72.64	1	5.37	40.77	8.23	1.55	3.56	8.76	562.08	1.27	6.94	5.1	8.44	10.03	3.04	65.88	9.35	2.13	2.6	3.54	11.94	3.83	3.02	2.57	1.13	15.54	8.62	8.7	1.15	3.68	1.19	0.71	8.64	8.12	1.47	6.86	0.79	2.25	1.51	320.05	1.54	2.9	16.39	10.94	69.65	9.2	49.8	1.25	20.36	16.43	1.71	11.9	1.72	124.85	2.66	13.02	45.04	2.78	2.21	7.1	0.84	4.33	8.34	5.97	16.66	12.63	10.38	20.8	1	4.99	92.25	6.81	48.99	13.06	5.58	5.6	20.36	5.08	16.82	11.3	2.26	6.82	1.22
1583884800000	2.01	6.77	5.91	3.45	10	4.14	1.2	18.9	2.63	16.55	13.01	2.76	1.89	54.86	68.6	0.92	5.47	41.38	9.87	1.52	3.28	10.5	524.67	1.23	6.52	4.96	8.24	9	2.85	65.46	9.58	2.15	2.45	3.47	12	3.76	3.29	2.37	1.11	16.28	8.59	8.79	1.11	3.68	1.12	0.66	8.26	7.61	1.48	6.57	0.77	2.18	1.54	308.65	1.42	3.08	15.27	10.79	65.5	9.25	48.28	1.22	22.98	16.97	1.64	10.56	1.61	118.65	2.66	13.43	41.68	2.73	2.12	7	0.83	4.22	8.07	5.82	16.58	11.97	9.97	20.6	1.02	4.7	89.5	6.76	47.66	13.44	5.51	5.61	21.04	5.12	15.99	10.84	2.3	6.8	1.17
1583971200000	1.91	6.26	5.81	3.2	8.75	3.56	1.09	18.44	2.44	15.17	12.11	2.32	1.53	51.74	60.33	0.74	4.81	40.34	10.56	1.5	3.93	10.39	502.97	1.14	6.28	4.78	7.94	8.32	2.33	61.73	8.74	1.97	1.96	2.85	10.73	3.28	2.71	1.9	0.98	14.7	8.22	8.69	0.91	3.2	0.9	0.65	7.22	7.35	1.28	6.21	0.61	2	1.27	279.62	1.14	2.95	14.52	9.79	64.6	8.6	43	0.98	19.35	13.75	1.47	8.45	1.32	112.82	2.32	12.28	40.02	2.52	1.79	5.96	0.76	4.11	8.96	6.3	15.49	11.25	9.61	19.43	0.92	3.94	84	6.07	44.66	12.76	5.09	5.21	19.5	4.69	14.69	9	2.13	6.31	1.03
1584057600000	1.67	6.45	6.1	3.41	9.62	3.92	1.16	16.55	2.6	15.25	12.66	2.52	1.68	49.96	66.36	0.79	5.13	37.31	9.5	1.39	4.44	9.35	481.65	1.19	6.52	5.13	7.83	7.09	2.56	58.56	9.01	2.04	2.11	2.86	11.13	3.48	2.88	2.04	1.04	15.44	8.39	8.85	0.9	3.35	0.95	0.52	7.33	6.39	1.37	6.44	0.65	2.06	1.39	296.17	1.22	2.92	15.54	10.35	59.5	9.23	42	1.01	19.98	13.41	1.51	8.89	1.38	116.06	2.53	13.1	35.5	2.62	1.85	6.45	0.8	3.74	7.82	5.71	15.91	12.08	8.48	18.65	0.95	4.18	85	6.17	46.32	12.45	5.31	5.49	20.04	4.91	15.78	9.9	2.21	5.61	1.09
1584316800000	1.75	5.97	5.53	3.15	9.03	3.6	1.07	17.59	2.49	13.98	11.4	2.27	1.52	46.55	59.75	0.72	4.68	38.45	8.56	1.41	4	8.41	502.87	1.12	6.47	4.88	7.28	7.79	2.5	52.72	8.19	1.85	1.9	2.58	10.03	3.17	2.6	1.84	0.95	13.96	7.56	8.07	0.81	3.02	0.86	0.54	6.6	6.93	1.26	5.87	0.58	1.88	1.27	270.41	1.1	2.63	14.09	9.36	61	8.31	37.8	0.91	17.99	12.07	1.36	8.01	1.25	104.5	2.35	11.79	39.04	2.44	1.69	5.81	0.72	3.92	7.75	5.51	15	11.45	9.14	17.26	0.88	3.84	78.55	5.75	43.04	11.78	4.95	5.01	18.2	4.45	14.59	8.91	2.03	5.64	1
1584403200000	1.58	6.09	5.47	3.1	9.32	3.71	1.04	15.95	2.49	14.2	10.93	2.08	1.54	45.14	53.81	0.67	4.57	35.2	7.71	1.27	3.6	7.57	454.51	1.1	6.33	4.94	7.21	7.04	2.45	47.45	8.39	1.72	1.79	2.33	9.98	3	2.36	1.66	0.88	12.57	7.56	8.2	0.75	2.99	0.8	0.49	6.17	6.24	1.25	5.71	0.53	1.9	1.24	287.35	1.04	2.37	13.45	9.11	54.9	7.93	34.2	0.85	18.65	10.87	1.24	7.68	1.18	103.58	2.28	11.85	35.14	2.36	1.62	5.35	0.7	3.63	7.22	4.96	15.14	11.47	8.23	15.94	0.93	3.75	73.05	5.78	42.1	12.27	5.15	5.19	17.48	4.65	13.49	9.18	2.05	5.08	0.97
1584489600000	1.51	5.86	5.38	3.22	9.46	3.68	1.05	15.58	2.46	13.69	10.81	2.05	1.53	48.72	51.96	0.67	4.7	33.26	7.36	1.24	3.25	6.88	435.23	1.09	6.32	4.97	7.33	7.16	2.4	43.39	8	1.64	1.81	2.28	10.12	2.9	2.27	1.59	0.88	12.5	7.04	8.02	0.77	2.96	0.77	0.46	5.9	6	1.25	5.83	0.55	1.88	1.24	285.07	1.04	2.26	13.33	8.65	52.75	7.67	34	0.83	18.32	11.1	1.19	7.92	1.2	98.03	2.28	12.08	31.64	2.33	1.63	5.22	0.7	3.62	6.75	4.47	14.68	11.38	7.98	15.18	0.91	3.76	69.25	5.63	41.16	12.06	5.04	5	17.9	4.58	13.57	9.56	1.98	5.11	0.96
1584576000000	1.53	5.68	5.39	3.23	9.7	3.67	1.07	15.11	2.46	13.1	10.49	2.05	1.43	51.7	48.46	0.67	4.59	32.69	7.68	1.27	2.93	6.77	419.62	1.1	6.2	4.88	7.5	7.35	2.46	41.21	7.58	1.68	1.8	2.18	10.05	2.82	2.25	1.44	0.87	12	7.27	7.92	0.75	2.95	0.74	0.45	5.83	5.84	1.31	5.82	0.53	1.91	1.22	280.41	1.04	2.3	13.67	8.36	51.4	7.74	30.6	0.81	19.37	10.19	1.23	7.99	1.18	95.99	2.23	11.78	29	2.43	1.63	5.12	0.69	3.67	6.86	4.75	13.82	11.18	7.9	14.97	0.91	3.76	67.3	5.59	39.83	11.8	4.98	4.88	18.55	4.58	13.64	9.36	1.9	5.09	0.97
1584662400000	1.48	5.52	5.55	3.24	9.97	3.68	1.08	15.8	2.6	13.27	10.64	2.08	1.45	49.34	49.63	0.69	4.62	32.67	8.44	1.28	2.97	7.45	392.49	1.1	6.18	4.94	7.66	7.12	2.54	43.56	7.46	1.69	1.81	2.23	10.07	2.86	2.31	1.43	0.88	13.2	7.2	8.08	0.78	3	0.75	0.43	5.94	6.06	1.29	6.14	0.53	1.91	1.23	284.38	1.06	2.34	13.06	8.46	51.95	7.83	32	0.83	20.3	11.14	1.24	8.42	1.22	102.47	2.27	11.4	26.1	2.49	1.68	5.21	0.69	3.74	7.09	4.66	14.13	11.27	7.94	15.18	0.93	3.87	68.75	5.94	40.4	12.6	5.03	4.94	19.06	4.61	13.49	9.53	1.88	4.93	1.01
1584921600000	1.5	5.36	5.3	3.06	9.46	3.47	1.03	16.33	2.53	12.42	10.34	2.11	1.36	51.5	45.75	0.65	4.41	33.52	9.29	1.41	3.27	8.19	401.02	1.06	6	5.09	7.39	7.17	2.46	45.84	6.91	1.64	1.72	2.07	9.79	2.74	2.25	1.33	0.85	14.52	6.9	8.48	0.75	2.91	0.69	0.42	6.21	6.24	1.17	6.14	0.52	1.81	1.18	280.22	1	2.57	12.59	7.98	51.6	7.84	31.04	0.79	22.32	12.25	1.19	8.79	1.16	106.7	2.17	10.96	26.16	2.49	1.61	4.97	0.65	3.78	7.66	4.66	13.24	10.91	7.98	14.3	0.89	3.67	69	6.07	37.9	13.08	4.66	4.5	19.62	4.34	13.29	9.1	1.77	5.1	0.96
1585008000000	1.44	5.73	5.67	3.36	10.09	3.81	1.1	15.69	2.68	13.05	11.36	2.32	1.49	52.74	49.19	0.7	4.75	33.07	10.21	1.51	3.59	9.01	380.57	1.14	6.23	5.23	7.8	6.87	2.62	48.5	7.58	1.79	1.85	2.26	10.53	3.01	2.42	1.46	0.92	15.32	7.26	9.32	0.82	3.1	0.75	0.39	6.79	6.21	1.25	6.37	0.57	1.94	1.26	302.51	1.09	2.82	13.26	8.54	54.15	8.62	33	0.86	23.72	13.47	1.3	9.66	1.27	109.8	2.35	11.6	23.62	2.63	1.73	5.46	0.71	3.64	8.3	5.13	14.56	11.61	7.71	15.72	0.95	3.91	73.85	6.64	39.3	12.99	4.97	4.82	20.06	4.67	13.69	9.96	1.9	5.15	1.03
1585094400000	1.53	5.57	5.53	3.38	10.04	3.89	1.09	16.78	2.69	13.15	11.65	2.42	1.63	51.25	52.06	0.71	4.88	34.34	11.05	1.6	3.95	9.89	418.17	1.14	6.23	5.1	7.5	7.5	2.64	48.9	7.5	1.82	1.88	2.33	10.44	3.08	2.44	1.6	0.93	15.69	7.3	10.25	0.83	3.09	0.77	0.41	6.88	6.83	1.24	6.3	0.62	1.93	1.29	315.49	1.12	2.99	13.41	8.73	59.55	9.05	34.38	0.88	23.18	14.81	1.3	10.06	1.25	107	2.35	11.8	25.98	2.6	1.75	6	0.71	3.83	8.79	5.64	16.01	11.66	8.29	16.2	0.94	3.93	75.95	6.44	38.88	12.79	4.94	4.73	19.37	4.62	13.59	10.05	1.87	5.52	1.03
1585180800000	1.52	5.73	5.68	3.54	10.38	4	1.11	17.56	2.79	13.71	12.06	2.66	1.79	51.45	57.26	0.74	5.14	36.2	11.86	1.53	4.34	10.87	424.47	1.16	6.23	5.13	7.43	8.01	2.9	48.7	7.94	1.86	2.06	2.56	11	3.34	2.59	1.76	0.97	15.31	7.53	10.12	0.88	3.3	0.84	0.42	7.56	7.2	1.28	6.21	0.64	1.95	1.31	316.18	1.21	3.02	13.97	9.1	62.4	9.81	36.94	0.92	23.3	15.3	1.38	10.38	1.33	108.6	2.58	12.25	28.56	2.63	1.85	6.6	0.74	3.88	8.66	5.9	17.61	11.93	8.77	16.77	0.95	4.11	78.3	6.85	40.2	13.21	5.03	4.85	19.36	4.72	14.21	10.27	1.94	5.37	1.06
1585267200000	1.68	5.53	5.54	3.23	9.86	3.89	1.08	17.31	2.82	13.4	11.49	2.55	1.86	49.52	58.33	0.71	4.97	35.98	11.09	1.54	4.77	10.77	444.82	1.12	5.66	4.95	7.14	8.66	2.75	48.7	7.88	1.75	2.03	2.42	10.5	3.13	2.51	1.93	0.95	14.18	7.18	9.4	0.85	3.38	0.9	0.46	7.14	7.92	1.21	6.14	0.6	1.88	1.23	314.6	1.15	2.9	13.25	8.92	65.95	8.89	36.64	0.89	22.62	13.77	1.32	10	1.27	104	2.6	11.62	31.4	2.51	1.88	7.26	0.71	3.94	8.78	5.99	16.47	11.53	9.25	16.5	0.91	4.14	76	6.42	39.56	12.23	4.9	4.69	19.3	4.49	13.74	10.1	1.88	5.42	1.03
1585526400000	1.73	5.51	5.52	3.22	10	3.92	1.07	16.04	2.83	13.36	11.55	2.65	1.85	49.62	53.32	0.72	4.98	33.99	10.17	1.42	5	9.69	449.66	1.13	5.85	4.96	7.28	8.68	2.71	47.04	8.04	1.76	2.07	2.39	10.63	3.26	2.61	2.02	1.05	14.22	7.1	9.77	0.88	3.71	0.96	0.47	7.23	7.58	1.23	6.12	0.6	1.87	1.22	323.91	1.2	3.19	13.05	9.1	61.9	8.99	34	0.87	22.8	12.5	1.32	9.88	1.28	103.3	2.57	11.48	34.54	2.5	1.87	7.98	0.72	3.84	8.8	5.64	15.6	11.45	8.86	16.5	0.92	4.21	74.5	6.51	39.02	12.11	4.94	4.68	19.3	4.51	13.91	10.3	1.87	5.22	1.02
1585612800000	1.74	5.6	5.67	3.32	10.94	4.07	1.1	15.86	2.92	13.54	11.73	2.79	1.95	49.67	56.44	0.75	5.47	33.56	10.36	1.42	4.51	9.65	470.02	1.16	6.18	5.41	7.32	8.46	2.82	49.28	8.13	1.87	2.27	2.55	11.15	3.43	2.87	2.22	1.16	14.63	7.16	10.03	0.9	4.08	1.05	0.47	7.59	7.69	1.27	6.13	0.66	1.9	1.26	335.9	1.27	3.38	13.22	9.5	61.8	9.08	33.58	0.93	22.66	13.1	1.39	10.31	1.36	103.7	2.81	11.7	31.1	2.53	1.96	8.77	0.75	3.83	9.24	6.2	16.56	11.89	8.72	16.45	0.94	4.34	75.5	6.56	39.76	12.03	5.02	4.72	19.65	4.64	15.07	10.55	1.89	5.14	1.06
1585699200000	1.8	5.47	5.81	3.37	11	4.3	1.09	15.88	2.95	13.23	11.38	2.71	1.96	50.8	56.39	0.79	6.01	34.24	9.79	1.49	4.69	8.92	481.55	1.15	6.14	5.25	7.44	8.76	2.8	51	7.84	1.84	2.29	2.52	11.51	3.39	2.93	2.44	1.19	14.11	7.11	9.74	0.96	4.05	1.07	0.51	7.37	8.01	1.37	6.24	0.72	2.02	1.3	328.97	1.28	3.16	12.92	9.33	61.35	8.9	32.6	0.93	22.36	12.98	1.43	10.11	1.4	104.5	2.78	11.51	34.2	2.78	1.94	7.9	0.75	4.02	9.32	6.34	16.6	12.24	9.07	16.08	0.92	4.31	77.75	6.35	41	12.01	4.97	4.62	20.1	4.53	14.99	10.36	1.87	5.24	1.06
1585785600000	1.76	5.46	5.9	3.4	11.76	4.3	1.09	16.23	2.92	13.35	11.5	2.69	1.79	50.51	55.17	0.78	6	34.63	10.17	1.44	4.41	9.03	473.7	1.14	6.23	5.1	7.44	8.68	2.78	53.5	7.6	1.83	2.24	2.52	11.5	3.38	2.83	2.2	1.16	14.66	7.4	9.82	0.95	3.9	1	0.53	7.25	7.73	1.35	6.12	0.8	1.96	1.3	321.93	1.27	3.04	13.05	9.22	59.05	9.08	33.28	0.96	22.88	13.05	1.4	10.17	1.36	103.9	2.78	11.46	35.86	2.88	1.93	7.66	0.74	4.03	9.21	6.06	16.27	12.57	8.99	16.28	0.93	4.38	82.65	6.38	42.64	12.23	4.96	4.62	19.86	4.5	14.85	10.23	1.85	5.38	1.1
1585872000000	1.8	5.42	6.09	3.34	12.55	4.31	1.08	16.85	2.94	13.8	11.53	2.67	1.71	49.71	55.42	0.79	6.21	34.73	9.95	1.41	4.38	8.96	467.3	1.14	6.42	5.18	7.42	8.31	2.78	55	7.54	1.83	2.26	2.53	11.52	3.35	2.87	2	1.13	14.21	7.39	9.71	0.94	3.88	1	0.51	7.2	7.84	1.32	6.18	0.76	1.98	1.31	320.54	1.27	3.17	13.48	9.17	59.95	9.13	33.98	0.94	23.68	13.05	1.36	10.19	1.36	105.6	2.68	11.8	33.94	2.84	1.92	8.42	0.73	4.07	9.41	5.83	16.12	12.63	9	16.76	0.91	4.54	84.8	6.35	42	12.21	4.94	4.57	20.4	4.46	14.81	10.2	1.82	5.62	1.09
1586131200000	1.97	5.58	6.28	3.49	13.46	4.4	1.12	16.51	3.04	14.2	11.78	2.83	1.88	49.81	60.91	0.85	6.29	34.24	10.06	1.42	4.39	9.23	468.08	1.17	6.49	5.39	7.63	8.05	2.93	57.85	7.76	1.88	2.43	2.66	11.9	3.57	3.03	2.2	1.19	14.45	7.58	10.12	0.98	4.15	1.06	0.5	7.67	7.84	1.37	6.25	0.75	2.03	1.36	328.97	1.34	3.32	14.19	9.47	59.55	9.86	36.72	1.01	24.04	13.36	1.43	10.94	1.44	110	2.86	12.33	33.3	2.88	1.99	9.26	0.76	4.06	9.5	6.01	17.03	13.2	8.93	18.43	0.93	4.99	85.35	6.49	43.02	12.39	5.06	4.78	20.76	4.58	15.45	10.52	1.87	5.53	1.13
1586217600000	2.17	5.58	6.16	3.5	13.1	4.36	1.13	16.81	3.06	14.6	12.13	3.11	2	49.4	64.37	0.86	6.07	35.22	9.94	1.48	4.46	8.99	477.28	1.18	6.22	5.23	7.5	8.85	2.88	59.15	7.81	1.9	2.42	2.65	11.98	3.63	3.04	2.34	1.19	14.28	7.6	10.29	0.97	4.2	1.03	0.54	7.68	8.52	1.37	6.24	0.74	2.04	1.36	334.91	1.36	3.26	14.48	9.6	62.9	10	36.78	1.02	23.4	13.3	1.44	10.99	1.42	113.1	2.78	12.1	36.62	2.85	2.04	8.94	0.76	4.18	9.45	6.16	16.98	12.74	9.17	18.73	0.93	4.78	89.95	6.6	43.4	12.35	5.03	4.71	20.72	4.5	16.45	10.6	1.89	5.63	1.15
1586304000000	2.1	5.65	6.21	3.53	13	4.37	1.15	16.94	3.1	14.77	12.43	3.05	2.08	49.81	67.09	0.87	5.98	35.41	9.75	1.5	4.28	9.01	516.73	1.18	6.21	5.32	7.33	9.36	2.99	58.5	7.87	1.9	2.45	2.67	12.24	3.79	3.03	2.52	1.21	14.1	7.5	10.4	0.97	4.27	1.03	0.55	7.75	8.5	1.4	6.22	0.74	2.03	1.35	353.84	1.39	3.27	14.83	9.9	63.1	10.43	38.54	1.01	23.66	13.19	1.48	11.18	1.41	115	2.82	12.13	40.28	2.83	2.09	9.11	0.76	4.14	9.23	6.04	17.13	12.79	9.53	18.46	0.93	4.84	90.9	6.87	45.78	12.84	5.04	4.75	21.2	4.44	17.49	10.8	1.89	5.79	1.15
1586390400000	2.17	6.03	6.19	3.54	13	4.39	1.19	17.01	3.13	15.19	12.52	3.11	2.13	50.01	70.98	0.89	6.19	34.91	10.08	1.51	4.22	9.45	554.33	1.21	6.24	5.46	7.44	9.51	3.03	56.7	8.49	1.9	2.69	2.77	12.55	3.83	3.24	2.63	1.29	14.48	7.61	10.46	0.99	4.37	1.04	0.57	8.04	9.1	1.43	6.28	0.75	2.07	1.38	350.96	1.42	3.28	15.25	10.07	63.55	10.99	39.5	1.03	24.1	13.3	1.62	11.37	1.45	117.6	2.89	12.29	42.7	2.87	2.12	9.06	0.79	4.15	9.1	6.08	17.81	12.79	9.6	18.56	0.97	4.92	94.9	6.97	47.66	12.84	5.25	5.03	21.3	4.63	18.01	11.04	2.03	6.03	1.17
1586476800000	2.17	6.12	6.16	3.51	12.89	4.31	1.19	17.2	3.15	15.2	12.48	3.15	2.07	51.15	76.97	0.94	6.24	35.22	10.05	1.54	4.45	9.52	553.65	1.21	6.32	5.65	7.42	9.54	3.07	56.9	8.63	1.92	2.63	2.88	12.56	3.9	3.47	2.54	1.31	15.2	7.67	10.36	1.08	4.34	1.05	0.59	8.31	9.8	1.45	6.27	0.76	2.08	1.38	348.69	1.41	3.34	15.2	10.06	66.05	10.93	39.32	1.05	24.02	13.3	1.78	11.35	1.43	118.3	3.1	13.51	46.68	2.86	2.15	8.89	0.78	4.3	9.15	6.12	18.36	12.99	9.74	18.8	0.97	5.1	92.9	6.89	48	12.75	5.3	5.09	21.08	4.68	18.26	11	2.06	6.18	1.18
1586736000000	2.18	6.01	6.08	3.49	12.88	4.26	1.18	17.15	3.17	15.07	12.4	3.15	2.09	51.05	84.66	1.03	6.25	35.49	10.06	1.57	4.42	9.6	549.48	1.22	6.33	5.97	7.39	9.44	3.14	55.45	8.46	1.95	2.89	3.03	12.54	3.96	3.81	2.58	1.29	15.25	7.6	10.33	1.12	4.42	1.07	0.62	8.9	9.71	1.43	6.44	0.78	2.07	1.39	345.71	1.5	3.47	15.12	10.22	66	11.08	39.6	1.15	25.82	13.17	1.86	11.25	1.48	118.5	3.19	13.84	50.95	2.83	2.15	8.83	0.78	4.48	9.06	6.17	19.55	13.13	9.8	18.46	0.97	5.12	90.1	6.87	49.7	12.78	5.27	5	21.26	4.64	18.3	10.83	2.02	6.12	1.19
1586822400000	2.16	6.02	6.14	3.52	13.14	4.29	1.2	17.08	3.2	16	13.56	3.24	2.11	51.35	93.12	1.05	6.32	35.67	10.12	1.6	4.49	9.58	553.75	1.22	6.41	5.76	7.63	9.71	3.19	56.2	8.58	1.99	3.17	3.06	12.89	4.15	4.04	2.62	1.33	14.94	7.78	10.35	1.2	4.41	1.1	0.65	8.86	9.76	1.46	6.44	0.85	2.1	1.41	352.75	1.52	3.5	16.14	10.6	67.15	11.7	40.3	1.26	26.24	13.11	1.79	11.42	1.49	120.6	3.34	13.62	56	2.87	2.21	8.88	0.79	4.5	9.33	6.51	21.5	13.32	10.19	19.06	1.02	5.34	91.2	6.93	51.55	12.95	5.3	5.05	21.98	4.66	18.38	11.25	2.04	6.07	1.22
1586908800000	2.19	5.65	6.13	3.32	12.54	4.15	1.16	17.27	3.2	15.3	13.15	3.1	1.97	53.63	83.83	0.99	6.01	36.43	9.97	1.62	4.46	9.38	555.2	1.18	6.22	5.39	7.71	10.32	3.06	54.75	8.21	1.9	3.48	2.87	12.48	3.97	3.68	2.4	1.31	14.15	7.51	10.89	1.12	4.16	1.02	0.67	8.31	10.5	1.37	6.52	0.86	2.03	1.35	345.32	1.42	3.67	15.03	10.03	73.5	11.1	37.4	1.32	28.86	12.67	1.66	10.92	1.42	114.5	3.19	12.94	61.6	2.8	2.09	8.42	0.77	4.58	9.36	6.64	20.12	12.92	10.9	19.07	0.97	5.06	86.8	6.62	50	12.79	5.14	4.79	23.42	4.47	18.09	11.3	1.94	6.18	1.17
1586995200000	2.41	5.65	6.16	3.23	12.35	4.15	1.16	16.5	3.2	15.2	13.25	3.18	1.92	54.07	75.46	0.99	6.38	35.49	10.96	1.56	4.37	10.31	536.98	1.17	6.29	5.4	7.8	9.69	3.02	56.25	8.25	1.9	3.19	2.85	12.46	3.97	3.63	2.26	1.3	14.75	7.62	11.69	1.12	4.15	1.07	0.61	8.44	10.12	1.39	6.44	0.94	2.08	1.38	346.41	1.43	3.61	14.69	10.09	70.1	11.63	37.5	1.25	29.4	13.1	1.7	10.98	1.46	115	3.31	12.97	55.45	2.82	2.1	8.33	0.77	4.54	9.8	7.3	19.09	12.96	10.36	19.39	0.98	5.17	84.7	6.64	49.7	12.7	5.12	4.83	23.66	4.41	18.14	11.27	1.95	5.74	1.2
1587081600000	2.65	5.79	6.17	3.38	12.7	4.21	1.19	16.94	3.51	15.41	13.48	3.22	1.94	55.21	76.73	1.01	6.68	36.06	10.78	1.6	4.8	9.95	535.53	1.2	6.37	5.79	8.02	9.29	3.11	57.9	8.39	1.92	3.28	2.93	12.67	4.05	3.73	2.3	1.35	14.5	7.78	11.37	1.15	4.19	1.05	0.67	8.9	10.49	1.44	6.53	1.03	2.13	1.46	351.86	1.46	3.55	15.02	10.27	72	11.41	39.04	1.24	29.16	12.95	1.75	11.25	1.47	117.5	3.33	13.51	49.92	2.84	2.19	8.5	0.78	4.69	9.7	7.41	20.1	13.3	10.16	20.12	0.99	5.2	87.2	6.67	50.35	12.98	5.18	4.95	22.8	4.52	18.34	11.3	2.01	5.85	1.2
1587340800000	2.65	5.78	6.15	3.57	12.94	4.29	1.21	16.97	3.86	15.48	13.62	3.28	1.97	56.1	75.9	1.03	6.69	36.84	10.78	1.62	4.57	9.91	550.45	1.21	6.35	5.74	8.13	9.51	3.26	60.05	8.39	1.95	3.23	3.03	12.96	4.16	3.94	2.31	1.38	14.31	7.71	11.52	1.19	4.23	1.09	0.65	9.15	10.41	1.5	6.78	0.93	2.27	1.53	356.22	1.5	3.64	14.9	10.55	70.6	11.4	40.3	1.24	29.76	12.87	1.82	11.81	1.61	122.3	3.57	14.17	51.9	2.88	2.22	8.47	0.79	4.77	9.67	7.05	19.86	13.26	10.52	20.22	1	5.22	86.75	6.75	51.4	13	5.2	4.96	23	4.53	18.27	11.31	2.01	5.95	1.23
1587427200000	2.54	5.67	6.04	3.64	12.72	4.22	1.19	17.24	3.9	15.31	13.4	3.18	2.16	54.96	74.63	1.01	6.61	37.76	11.86	1.63	4.52	10.17	558.5	1.2	6.28	5.69	7.98	9.47	3.23	59.35	8.18	1.93	3.14	2.94	12.92	4.12	3.82	2.54	1.37	14.34	7.57	12.4	1.22	4.13	1.05	0.68	9.33	10.41	1.51	6.8	0.91	2.21	1.51	361.96	1.5	3.8	14.68	10.31	70.5	11.15	39.36	1.2	29.08	12.91	1.8	11.99	1.62	122	3.5	13.72	51.5	2.84	2.22	8.31	0.77	4.83	9.82	7.31	19.15	13.02	10.64	19.8	0.99	5.1	84.35	6.69	52.4	12.86	5.13	4.85	22.34	4.45	18.19	11.55	1.99	6.15	1.21
